pl_name,ra,dec,sy_dist
LP 791-18 c,165.6904843,-16.4064445,26.4927
LP 791-18 d,165.6904843,-16.4064445,26.4927
LP 890-9 b,64.1309096,-28.3157909,32.4298
LP 890-9 c,64.1309096,-28.3157909,32.4298
LSPM J2116+0234 b,319.1147513,2.5807711,17.6297
LTT 1445 A b,45.4624781,-16.5944956,6.86929
LTT 1445 A c,45.4624781,-16.5944956,6.86929
LTT 3780 b,154.6449033,-11.717801,21.9814
LTT 3780 c,154.6449033,-11.717801,21.9814
LTT 9779 b,358.6688767,-37.6282237,80.4373
LkCa 15 b,69.8241791,22.3508662,158.152
LkCa 15 c,69.8241791,22.3508662,158.152
Luhman 16 b,162.3282594,-53.3193715,
Lupus-TR-3 b,232.5774696,-42.9799461,773.409
M62H b,255.3074504,-30.1069833,
MASCARA-1 b,317.5515264,10.7388967,182.273
MASCARA-4 b,147.5800667,-66.1139253,170.696
MOA-2007-BLG-192L b,272.015825,-27.150075,1000
MOA-2007-BLG-400L b,272.4249167,-29.2241528,6890
MOA-2008-BLG-310L b,268.560542,-34.7780528,7700
MOA-2008-BLG-379L b,269.706,-30.1969306,3300
MOA-2009-BLG-266L b,267.008125,-35.0054111,3040
MOA-2009-BLG-319L b,271.742208,-26.8196917,7050
MOA-2009-BLG-387L b,268.461625,-33.9903333,5690
MOA-2010-BLG-073L b,272.547258,-26.5229319,2800
MOA-2010-BLG-117L b,271.95697,-25.3446388,3500
MOA-2010-BLG-328L b,269.496333,-30.715175,810
MOA-2010-BLG-353L b,271.303917,-27.2932333,6430
MOA-2010-BLG-477L b,271.531006,-31.4544773,2300
MOA-2011-BLG-028L b,270.854,-29.2134167,7380
MOA-2011-BLG-262L b,270.097833,-31.2452583,7200
MOA-2011-BLG-291L b,268.867889,-29.1706657,4400
MOA-2011-BLG-293L b,268.913958,-28.4768472,7720
MOA-2011-BLG-322L b,271.223333,-27.2209444,7560
MOA-2012-BLG-006L b,270.442963,-29.108778,5300
MOA-2012-BLG-505L b,268.143097,-32.0400925,7210
MOA-2013-BLG-220L b,270.985417,-29.5447222,6720
MOA-2013-BLG-605L b,272.019257,-29.7315826,850
MOA-2015-BLG-337L b,271.9487,-28.1702785,7100
MOA-2016-BLG-227L b,271.473755,-27.7142868,6500
MOA-2016-BLG-319L b,268.742218,-29.7504635,6800
MOA-2019-BLG-008L b,267.982875,-29.9897306,2700
MOA-2020-BLG-135L b,268.4235,-29.8075667,7900
MOA-2020-BLG-208L b,268.4325,-32.5893111,7490
MOA-2022-BLG-249L b,268.8655417,-28.3060611,2000
MOA-2022-BLG-563L b,270.3002083,-27.8358306,6530
MOA-bin-1L b,261.7925,-29.7939722,5100
MOA-bin-29 b,269.3759583,-29.7365639,7120
MWC 758 c,82.6147199,25.3324076,159.537
MXB 1658-298 b,255.5272522,-29.9455833,
NGC 2682 Sand 1429 b,133.0147781,11.6899626,852.793
NGC 2682 Sand 364 b,132.4866957,11.6924845,817.192
NGC 2682 Sand 978 b,132.8228085,11.7562959,821.918
NGC 2682 YBP 1194 b,132.7533077,11.8146537,872.92
NGC 2682 YBP 1514 b,132.7531307,11.8865128,914.221
NGC 2682 YBP 401 b,132.8293081,11.6710271,830.822
NGTS-1 b,82.7142134,-36.6309812,218.121
NGTS-10 b,91.8722801,-25.5948963,
NGTS-11 b,23.5214497,-14.4191493,190.422
NGTS-12 b,176.2499418,-35.640563,446.442
NGTS-13 b,176.2402326,-38.1397158,647.595
NGTS-14 A b,328.5174799,-38.3774193,322.148
NGTS-15 b,73.3553101,-32.8003484,786.485
NGTS-16 b,58.2639299,-30.8046405,898.168
NGTS-17 b,72.9005729,-34.2262128,1040.28
NGTS-18 b,180.5462193,-35.5486091,1096.19
NGTS-2 b,215.1227617,-31.2020698,356.391
NGTS-20 b,46.2926368,-21.9336472,382.898
NGTS-21 b,311.2583112,-35.4278412,592.891
NGTS-23 b,70.4322947,-40.0445299,1074.95
NGTS-24 b,168.5638892,-37.9101328,683.062
NGTS-25 b,307.4182976,-39.0323568,521.233
NGTS-26 b,217.6832961,-31.7324526,1093.69
NGTS-27 b,206.0265266,-32.5229747,942.122
NGTS-3 A b,94.4447595,-35.706364,743.972
NGTS-30 b,173.714867,-24.6054801,238.377
NGTS-4 b,89.5988945,-30.8117992,280.555
NGTS-5 b,221.0582692,5.6053735,306.779
NGTS-6 b,75.795382,-30.3994612,308.262
NGTS-8 b,328.9759206,-14.0684399,428.976
NGTS-9 b,141.9206435,-19.3476477,609.128
NN Ser c,238.2337015,12.9120871,515.818
NN Ser d,238.2337015,12.9120871,515.818
NSVS 14256825 b,305.001946,4.6323715,820.877
NY Vir b,204.7005847,-2.0303873,544.024
NY Vir c,204.7005847,-2.0303873,544.024
OGLE-2003-BLG-235L b,271.318125,-28.895,5800
OGLE-2005-BLG-071L b,267.540708,-34.6731944,3200
OGLE-2005-BLG-169L b,271.522167,-30.7326389,4100
OGLE-2005-BLG-390L b,268.579958,-30.3773056,6600
OGLE-2006-BLG-109L b,268.143792,-30.0877778,1510
OGLE-2006-BLG-109L c,268.143792,-30.0877778,1510
OGLE-2006-BLG-284L A b,269.65925,-29.1366667,4000
OGLE-2007-BLG-349L AB c,271.351807,-26.4219437,2760
OGLE-2007-BLG-368L b,269.108167,-32.2374167,5900
OGLE-2008-BLG-092L b,267.540708,-34.6731944,8100
OGLE-2008-BLG-355L b,269.786708,-30.7594722,6800
OGLE-2011-BLG-0173L b,269.315735,-28.2338619,6100
OGLE-2011-BLG-0251L b,264.559083,-27.1361389,2570
OGLE-2011-BLG-0265L b,269.448833,-27.3945278,4380
OGLE-2012-BLG-0026L b,263.577917,-27.14275,4019
OGLE-2012-BLG-0026L c,263.577917,-27.14275,4019
OGLE-2012-BLG-0358L b,265.694875,-24.261,1760
OGLE-2012-BLG-0406L b,268.325708,-30.4711667,4970
OGLE-2012-BLG-0563L b,271.4905,-27.712,1300
OGLE-2012-BLG-0724L b,268.9682917,-29.8185278,6700
OGLE-2012-BLG-0838L b,273.003083,-25.7116111,6320
OGLE-2012-BLG-0950L b,272.019257,-29.7315826,2600
OGLE-2013-BLG-0102L b,268.0295,-31.6905833,3040
OGLE-2013-BLG-0132L b,269.764618,-28.4210281,3900
OGLE-2013-BLG-0341L B b,268.031208,-29.8461111,911
OGLE-2013-BLG-0911L b,268.88325,-29.2538333,3220
OGLE-2013-BLG-1721L b,268.126556,-30.2926941,6300
OGLE-2013-BLG-1761L b,268.409485,-28.8952713,6900
OGLE-2014-BLG-0124L b,270.6217083,-28.39625,3500
OGLE-2014-BLG-0221L b,270.30375,-27.4267639,3680
OGLE-2014-BLG-0319L b,266.9611667,-33.9350444,7730
OGLE-2014-BLG-0676L b,268.1020833,-30.5483889,2670
OGLE-2014-BLG-1722L b,268.75238,-31.4690552,6400
OGLE-2014-BLG-1722L c,268.75238,-31.4690552,6400
OGLE-2014-BLG-1760L b,269.408997,-28.9631577,6860
OGLE-2015-BLG-0051L b,269.662537,-28.0316944,8200
OGLE-2015-BLG-0954L b,270.184333,-28.6608889,1200
OGLE-2015-BLG-0966L b,268.75425,-29.0471111,3300
OGLE-2015-BLG-1649L b,271.2050417,-32.6330278,4230
OGLE-2015-BLG-1670L b,268.1587917,-28.5519167,6700
OGLE-2015-BLG-1771L b,268.799,-28.86275,7070
OGLE-2016-BLG-0263L b,269.895416,-31.8186111,6500
OGLE-2016-BLG-0613L AB b,269.260406,-28.1161671,3410
OGLE-2016-BLG-1067L b,273.2045,-27.0126389,3730
OGLE-2016-BLG-1093L b,269.0042917,-32.7134722,8120
OGLE-2016-BLG-1190L b,269.717926,-27.6135559,6770
OGLE-2016-BLG-1195L b,268.847931,-30.2072506,3910
OGLE-2016-BLG-1227L b,265.597125,-33.7597778,
OGLE-2017-BLG-0173L b,267.970612,-29.2713604,4705
OGLE-2017-BLG-0373L b,269.3294067,-31.9517231,5915
OGLE-2017-BLG-0406L b,268.999667,-29.8631389,5200
OGLE-2017-BLG-0448L b,268.668625,-31.0319167,7530
OGLE-2017-BLG-0482L b,269.048889,-30.5283604,5800
OGLE-2017-BLG-0604L b,267.891667,-30.9465556,3950
OGLE-2017-BLG-0640L b,267.465125,-29.4615,6630
OGLE-2017-BLG-1049L b,269.533542,-27.1442222,5670
OGLE-2017-BLG-1099L b,263.96425,-29.5858611,7250
OGLE-2017-BLG-1140L b,266.883057,-24.5226669,
OGLE-2017-BLG-1237L b,271.6499583,-28.3288306,6030
OGLE-2017-BLG-1275L b,267.9154167,-29.4979694,7690
OGLE-2017-BLG-1375L b,269.154875,-30.3114167,3930
OGLE-2017-BLG-1434L b,268.2804667,-30.2456583,860
OGLE-2017-BLG-1522L b,270.319366,-28.4619713,7490
OGLE-2017-BLG-1691L b,263.5938333,-29.2848306,7290
OGLE-2017-BLG-1806L b,266.62325,-24.2722694,6400
OGLE-2018-BLG-0298L b,264.2845,-29.7091111,6540
OGLE-2018-BLG-0383L b,268.68075,-28.7392778,7700
OGLE-2018-BLG-0506L b,267.6298333,-31.9240556,5600
OGLE-2018-BLG-0516L b,269.640125,-31.2623889,7000
OGLE-2018-BLG-0532L b,269.9834167,-28.99775,773
OGLE-2018-BLG-0567L b,269.0184167,-27.9871111,7060
OGLE-2018-BLG-0596L b,269.0555417,-29.1990833,5650
OGLE-2018-BLG-0677L b,268.751125,-32.0165306,7580
OGLE-2018-BLG-0740L b,272.1769583,-29.8358056,3200
OGLE-2018-BLG-0799L b,273.459,-25.4857222,4050
OGLE-2018-BLG-0932L b,268.3512083,-29.0218056,6620
OGLE-2018-BLG-0962L b,268.1747917,-32.30925,6500
OGLE-2018-BLG-0977L b,268.506125,-30.6048056,6500
OGLE-2018-BLG-1011L b,269.014,-29.0828889,7100
OGLE-2018-BLG-1011L c,269.014,-29.0828889,7100
OGLE-2018-BLG-1119L b,270.02925,-32.3752778,5760
OGLE-2018-BLG-1126L b,268.355875,-31.7247194,5700
OGLE-2018-BLG-1185L b,269.79275,-27.8350833,7400
OGLE-2018-BLG-1212L b,271.077625,-28.1940833,1550
OGLE-2018-BLG-1269L b,269.693417,-27.6179444,2510
OGLE-2018-BLG-1367L b,269.755625,-29.1683611,5370
OGLE-2018-BLG-1428L b,265.548708,-26.1378889,6220
OGLE-2018-BLG-1647L b,268.962375,-31.817,7880
OGLE-2018-BLG-1700L b,269.956042,-28.5286389,7600
OGLE-2019-BLG-0249L b,265.4035,-34.70175,6370
OGLE-2019-BLG-0299L b,266.6794583,-23.5843111,5830
OGLE-2019-BLG-0304L b,264.0267083,-26.1459889,6980
OGLE-2019-BLG-0362L b,263.46525,-24.8103611,5830
OGLE-2019-BLG-0468L b,266.406,-24.4472778,4400
OGLE-2019-BLG-0468L c,266.406,-24.4472778,4400
OGLE-2019-BLG-0679L b,265.7404167,-27.7728806,5630
OGLE-2019-BLG-0954L b,267.91325,-29.611,3630
OGLE-2019-BLG-0960L b,274.0142917,-25.7746667,980
OGLE-2019-BLG-1053L b,270.166375,-27.3415833,6800
OGLE-2019-BLG-1180L b,269.2465417,-27.9754444,6070
OGLE-2019-BLG-1470L AB c,271.9492083,-27.0335556,5900
OGLE-2019-BLG-1492L b,270.0964583,-28.6311389,5600
OGLE-2023-BLG-0836L b,267.186875,-23.7415194,5120
OGLE-TR-10 b,267.8677483,-29.8764758,1344.97
OGLE-TR-111 b,163.324115,-61.4056976,1068.33
OGLE-TR-113 b,163.1010355,-61.4468591,566.459
OGLE-TR-132 b,162.6440933,-61.9572476,2012.62
OGLE-TR-182 b,167.3279228,-61.0952624,2501.75
OGLE-TR-211 b,160.0598236,-62.4555353,1515.26
OGLE-TR-56 b,269.1479583,-29.5392222,
OGLE2-TR-L9 b,166.9798793,-61.1462496,1627.63
Oph 11 b,245.604961,-24.0872219,
PDS 70 b,212.0421402,-41.3980405,113.064
PDS 70 c,212.0421402,-41.3980405,113.064
PH1 b,298.2150641,39.9550863,1033.16
PH2 b,289.7636212,51.962683,343.863
POTS-1 b,203.6087259,-66.5811639,747.959
PSR B0329+54 b,53.2472749,54.5791636,
PSR B1257+12 b,195.0149029,12.6823534,600
PSR B1257+12 c,195.0149029,12.6823534,600
PSR B1257+12 d,195.0149029,12.6823534,600
PSR B1620-26 b,245.9092617,-26.5315944,
PSR J1719-1438 b,259.7919708,-14.6336,1200
PSR J2322-2650 b,350.6443481,-26.8495331,230
PZ Tel b,283.2745823,-50.1808952,47.0648
Pr0201 b,130.4324005,20.2268164,180.64
Pr0211 b,130.547744,19.276957,182.714
Pr0211 c,130.547744,19.276957,182.714
Proxima Cen b,217.3934657,-62.6761821,1.30119
Qatar-1 b,303.3818697,65.1623313,185.615
Qatar-10 b,284.4439052,69.5708373,559.068
Qatar-2 b,207.6554928,-6.8040714,181.374
Qatar-3 b,359.1519716,36.2129562,735.601
Qatar-4 b,4.859275,44.0275965,329.036
Qatar-5 b,7.0539375,42.0613451,367.658
Qatar-6 b,222.2100773,22.1526136,100.848
Qatar-7 b,358.5151344,37.0218242,705.981
Qatar-8 b,157.4123405,70.5270835,281.498
Qatar-9 b,160.748095,60.9641194,213.771
ROXs 12 b,246.6167993,-25.446695,136.65
ROXs 42 B b,247.8125493,-24.545577,143.59
RR Cae b,65.2733756,-48.6542601,21.1916
Ross 128 b,176.9376036,0.7992898,3.37454
Ross 458 c,195.1912147,12.3755996,11.5094
Ross 508 b,230.9613022,17.4605347,11.2103
SPECULOOS-3 b,312.3632611,33.6123832,
SR 12 AB c,246.8312363,-24.6946687,
SWEEPS-11 b,269.7583333,-29.1981944,
SWEEPS-4 b,269.7246667,-29.1890556,
TAP 26 b,64.715445,17.3878826,121.402
TCP J05074264+2447555 b,76.928,24.7989611,505
TIC 139270665 b,124.0338967,33.2914532,189.875
TIC 139270665 c,124.0338967,33.2914532,189.875
TIC 172900988 b,128.6616644,31.5539793,250.956
TIC 237913194 b,22.4458116,-60.7399096,306.063
TIC 241249530 b,95.3088995,53.2950203,324.448
TIC 257060897 b,227.5321527,72.7103128,505.703
TIC 279401253 b,57.6572277,-15.0262251,285.584
TIC 279401253 c,57.6572277,-15.0262251,285.584
TIC 365102760 b,305.8398236,54.3943194,555.546
TIC 393818343 b,310.2917002,3.6382967,93.7345
TIC 46432937 b,83.8689794,-14.5971909,90.5369
TIC 4672985 b,38.4706782,-10.6573827,253.385
TOI-1052 b,337.5102738,-75.6465606,129.804
TOI-1052 c,337.5102738,-75.6465606,129.804
TOI-1062 b,38.1209678,-78.0236828,82.1733
TOI-1062 c,38.1209678,-78.0236828,82.1733
TOI-1064 b,296.0039349,-47.5620305,68.0726
TOI-1064 c,296.0039349,-47.5620305,68.0726
TOI-1075 b,309.9712091,-65.4496994,61.4592
TOI-1107 b,155.6078632,-82.2188693,281.314
TOI-1130 b,286.3760037,-41.4376399,58.2609
TOI-1130 c,286.3760037,-41.4376399,58.2609
TOI-1135 b,193.3963704,85.1294952,114.048
TOI-1136 b,192.1848981,64.8552755,84.5362
TOI-1136 c,192.1848981,64.8552755,84.5362
TOI-1136 d,192.1848981,64.8552755,84.5362
TOI-1136 e,192.1848981,64.8552755,84.5362
TOI-1136 f,192.1848981,64.8552755,84.5362
TOI-1136 g,192.1848981,64.8552755,84.5362
TOI-1173 b,197.6830975,70.7680117,132.353
TOI-1174 b,209.2171751,68.6182106,94.6375
TOI-1180 b,214.5557741,82.1937642,72.0238
TOI-1181 b,297.2158166,64.3543506,302.819
TOI-1184 b,272.2045196,60.6787845,58.5946
TOI-1194 b,167.8214811,69.9647749,149.667
TOI-1199 b,166.8806581,61.3525723,248.427
TOI-1201 b,42.2476999,-14.5372835,37.8871
TOI-122 b,332.9482355,-58.946085,62.118
TOI-1221 b,107.9210254,-65.5088568,138.411
TOI-1224 b,37.1978356,-80.8991053,37.3312
TOI-1224 c,37.1978356,-80.8991053,37.3312
TOI-1227 b,186.7673635,-72.4518501,100.641
TOI-1231 b,156.74726,-52.4678724,27.6227
TOI-1235 b,152.2182549,69.2766204,39.6345
TOI-1244 b,256.279559,69.519093,102.551
TOI-1246 b,251.1158702,70.4299917,169.422
TOI-1246 c,251.1158702,70.4299917,169.422
TOI-1246 d,251.1158702,70.4299917,169.422
TOI-1246 e,251.1158702,70.4299917,169.422
TOI-1248 b,259.0235918,63.1056072,168.735
TOI-1249 b,200.5615762,66.3085331,139.49
TOI-125 b,23.5934253,-66.6763495,111.059
TOI-125 c,23.5934253,-66.6763495,111.059
TOI-125 d,23.5934253,-66.6763495,111.059
TOI-1259 A b,282.1001665,79.2564761,118.106
TOI-1260 b,157.1440712,65.8541986,73.5977
TOI-1260 c,157.1440712,65.8541986,73.5977
TOI-1260 d,157.1440712,65.8541986,73.5977
TOI-1266 b,197.9965833,65.8336973,36.0118
TOI-1266 c,197.9965833,65.8336973,36.0118
TOI-1268 b,198.3885831,62.3053799,109.557
TOI-1269 b,249.6966397,64.559181,172.138
TOI-1272 b,199.1962036,49.8610591,137.572
TOI-1272 c,199.1962036,49.8610591,137.572
TOI-1273 b,214.1208564,58.3902534,177.118
TOI-1278 b,320.4784442,35.648625,75.5759
TOI-1279 b,185.0628734,56.2014094,107.055
TOI-128.01,79.5209381,-80.964384,68.4727
TOI-1288 b,313.1670294,65.6087833,114.865
TOI-1288 c,313.1670294,65.6087833,114.865
TOI-1294 b,223.0926408,70.4765573,332.648
TOI-1294 c,223.0926408,70.4765573,332.648
TOI-1296 b,256.7706392,70.2384806,323.265
TOI-1298 b,241.3229012,70.1900397,319.036
TOI-132 b,338.3996623,-43.436872,163.678
TOI-1333 b,325.0145363,48.4067674,200.492
TOI-1338 b,92.1330955,-59.5409853,399.017
TOI-1338 c,92.1330955,-59.5409853,399.017
TOI-1347 b,280.3266806,70.2900536,147.476
TOI-1347 c,280.3266806,70.2900536,147.476
TOI-1386 b,334.5041029,54.3190454,146.858
TOI-1386 c,334.5041029,54.3190454,146.858
TOI-139 b,336.4024144,-34.9097131,42.4061
TOI-1408 b,313.5110469,72.5806455,139.484
TOI-1408 c,313.5110469,72.5806455,139.484
TOI-1410 c,334.8828486,42.5603141,72.7512
TOI-1410.01,334.8828486,42.5603141,72.7512
TOI-1411 b,232.946047,47.0555507,32.4778
TOI-1416 b,216.9234892,41.9529862,55.0135
TOI-1420 b,322.9418092,66.3490054,201.918
TOI-1422 b,354.240829,39.6392793,155.141
TOI-1431 b,316.2036922,55.5880221,148.925
TOI-1437 b,256.1387513,56.842549,103.297
TOI-1439 b,241.7639371,67.8776404,230.306
TOI-1442 b,287.2921006,74.1742762,41.1659
TOI-1443 b,297.398678,76.1391776,85.8034
TOI-1444 b,305.4749252,70.9437054,125.463
TOI-1448 b,316.324003,57.7710946,73.3345
TOI-1450 A b,286.8540627,59.0866254,22.4467
TOI-1450 A c,286.8540627,59.0866254,22.4467
TOI-1451 b,186.5242821,61.2589289,91.9362
TOI-1452 b,290.1739741,73.1951082,30.5212
TOI-1467 b,19.1146441,49.2331382,37.4418
TOI-1468 b,16.6538724,19.2249195,24.7399
TOI-1468 c,16.6538724,19.2249195,24.7399
TOI-1470 b,10.0891431,61.2133868,51.9503
TOI-1470 c,10.0891431,61.2133868,51.9503
TOI-1472 b,14.1142611,48.6375168,121.84
TOI-1478 b,126.4337428,-13.5595485,152.892
TOI-150.01,112.965421,-73.6060358,336.267
TOI-1516 b,340.0846204,69.5037313,247.054
TOI-1518 b,352.2675207,67.0348062,225.888
TOI-157 b,73.7014398,-76.6806061,355.683
TOI-1601 b,38.361569,41.0134321,336.608
TOI-163 b,79.7682532,-71.8955269,411.719
TOI-1634 b,56.3906096,37.1122803,35.2736
TOI-1634 c,56.3906096,37.1122803,35.2736
TOI-1669 b,45.9564744,83.5874273,111.276
TOI-1669 c,45.9564744,83.5874273,111.276
TOI-1670 b,259.0172522,72.1611806,168.067
TOI-1670 c,259.0172522,72.1611806,168.067
TOI-1680 b,292.313979,65.9738018,37.2209
TOI-1683.01,65.9796504,27.8223701,51.1884
TOI-1685 b,68.5939529,43.0370395,37.6153
TOI-169 b,16.7786879,-75.1989452,407.84
TOI-1691 b,272.4041179,86.860343,111.445
TOI-1693 b,90.3083455,34.7730904,30.7947
TOI-1694 b,97.7487104,66.3605956,124.68
TOI-1694 c,97.7487104,66.3605956,124.68
TOI-1695 b,21.9217346,72.2966148,45.1309
TOI-1696 b,65.280648,48.8198312,64.9172
TOI-1710 b,94.2838373,76.21102,81.2271
TOI-172 b,316.6318791,-26.6928654,342.831
TOI-1723 b,116.7971978,68.4766845,100.727
TOI-1728 b,120.6116787,64.7971531,60.798
TOI-1736 b,43.4344615,69.101345,88.9482
TOI-1736 c,43.4344615,69.101345,88.9482
TOI-1739 b,240.172481,83.2586589,70.9819
TOI-1742 b,257.3288678,71.8766724,72.8871
TOI-1749 b,282.7372281,64.419466,99.5561
TOI-1749 c,282.7372281,64.419466,99.5561
TOI-1749 d,282.7372281,64.419466,99.5561
TOI-1751 b,243.4888534,63.5335297,113.335
TOI-1753 b,252.4698351,61.1735768,226.671
TOI-1758 b,354.741581,75.6852317,96.6215
TOI-1759 b,326.8516615,62.7538164,40.0654
TOI-1775 b,150.1151015,39.4577506,149.234
TOI-1776 b,164.7772913,40.9837182,44.647
TOI-178 b,7.3020115,-30.4541159,62.699
TOI-178 c,7.3020115,-30.4541159,62.699
TOI-178 d,7.3020115,-30.4541159,62.699
TOI-178 e,7.3020115,-30.4541159,62.699
TOI-178 f,7.3020115,-30.4541159,62.699
TOI-178 g,7.3020115,-30.4541159,62.699
TOI-1789 b,142.743406,26.5399951,229.067
TOI-1794 b,203.3974857,49.0608433,155.791
TOI-1798.01,211.0939367,46.5192825,113.181
TOI-1798.02,211.0939367,46.5192825,113.181
TOI-1799 b,167.2329152,34.3030149,62.1274
TOI-1801 b,175.5755995,23.0270335,30.6796
TOI-1806.01,166.1181474,30.4585763,55.5211
TOI-1807 b,201.2826259,38.9223671,42.5775
TOI-181 b,352.1725409,-34.4914099,96.2338
TOI-1811 b,188.9223576,27.2143766,128.23
TOI-1820 b,187.6867207,27.4520016,248.504
TOI-1823 b,196.2197201,63.753261,71.6456
TOI-1824 b,197.7312286,61.7448492,59.4314
TOI-1836 b,245.9079242,54.6900774,191.649
TOI-1836 c,245.9079242,54.6900774,191.649
TOI-1842 b,201.9626552,9.0306437,223.465
TOI-1853 b,211.4593468,16.9923703,165.105
TOI-1855 b,205.3539534,17.6868719,176.833
TOI-1859 b,279.8317644,69.5228726,224.385
TOI-1860 b,226.4567308,64.0476821,45.864
TOI-1898 b,144.5553,23.5467464,79.6682
TOI-1899 b,299.4268472,40.1433462,128.438
TOI-1937 A b,116.3707214,-52.3832587,415.135
TOI-198 b,2.2715087,-27.1217452,23.7262
TOI-199 b,80.1058735,-59.8954326,102.27
TOI-199 c,80.1058735,-59.8954326,102.27
TOI-1994 b,147.1745753,-51.756564,515.603
TOI-2000 b,146.3970631,-66.6866307,175.713
TOI-2000 c,146.3970631,-66.6866307,175.713
TOI-201 b,87.4017825,-54.910423,113.825
TOI-2010 b,292.1669417,53.4873694,109.19
TOI-2015 b,232.1326528,27.361073,47.3444
TOI-2018 b,229.8374423,29.2078771,27.9956
TOI-2019 b,234.4317651,48.955206,198.007
TOI-2025 b,282.7952558,82.2454143,335.985
TOI-2046 b,16.1849423,74.3313055,289.668
TOI-2048 b,237.9241066,52.3063083,116.567
TOI-206 b,73.7382202,-62.521874,47.7465
TOI-2068 b,186.27356,60.4183455,52.9328
TOI-2076 b,217.3920159,39.7903991,41.9091
TOI-2076 c,217.3920159,39.7903991,41.9091
TOI-2076 d,217.3920159,39.7903991,41.9091
TOI-2081 b,264.3022634,53.0255666,62.3446
TOI-2084 b,259.2545389,72.7470231,114.549
TOI-2088 b,261.3748943,75.8822796,126.46
TOI-2095 b,285.6365235,75.4185135,41.9176
TOI-2095 c,285.6365235,75.4185135,41.9176
TOI-2096 b,151.6186989,74.8272107,48.4809
TOI-2096 c,151.6186989,74.8272107,48.4809
TOI-2107 b,286.7965405,-58.6968348,236.705
TOI-2109 b,253.1862971,16.5799153,262.041
TOI-2120 b,23.507315,65.5139877,32.1755
TOI-2128 b,256.9817998,32.1053027,36.578
TOI-2134 b,271.9355015,39.0729269,22.6202
TOI-2134 c,271.9355015,39.0729269,22.6202
TOI-2136 b,281.1763433,36.5631318,33.3631
TOI-2141 b,258.7623456,18.3403449,77.682
TOI-2145 b,263.7580753,40.6950428,224.731
TOI-2152 A b,26.3389717,77.7901231,303.006
TOI-2154 b,71.0281482,84.3642652,296.46
TOI-2158 b,276.8100527,20.5268868,198.473
TOI-216.01,73.9800129,-63.2603301,177.945
TOI-216.02,73.9800129,-63.2603301,177.945
TOI-2180 b,277.94363,56.6506789,116.685
TOI-2184 b,100.8331246,-66.9476563,788.317
TOI-2193 A b,313.691232,-72.8046404,337.064
TOI-2194 b,299.1563393,-31.3351812,19.5711
TOI-2196 b,312.3400744,-70.4850723,259.947
TOI-220 b,91.7996988,-61.9972098,90.7402
TOI-2202 b,51.2284214,-73.9575458,235.933
TOI-2202 c,51.2284214,-73.9575458,235.933
TOI-2207 b,307.5966925,-44.8876181,373.345
TOI-2236 b,20.1660113,-86.979965,355.59
TOI-2257 b,194.7396141,77.6617157,57.7911
TOI-2260 b,247.6669998,49.0467891,101.251
TOI-2266 b,245.2800398,31.5770413,51.6004
TOI-2285 b,332.5632644,58.7060934,42.409
TOI-2337 b,290.6198948,60.8539035,536.046
TOI-2338 b,81.3445824,-34.6682491,313.996
TOI-2364 b,89.1300265,-5.0120298,219.614
TOI-2368 b,134.9576234,-48.4884929,210.915
TOI-237 b,353.2435381,-29.416487,38.0749
TOI-2373 b,61.6862197,-16.7557546,508.686
TOI-2374 b,319.4982407,-22.0498228,134.655
TOI-238 b,349.2310814,-18.6066463,80.5407
TOI-238 c,349.2310814,-18.6066463,80.5407
TOI-2406 b,8.8060544,-3.3720833,55.419
TOI-2411 b,20.9224567,-8.7017944,59.5362
